YEAR;PLAYER;POS;HGT;WGT;BMI;WNGSPN;STNDRCH;HANDL;HANDW;STNDVERT;LPVERT;LANE;SHUTTLE;SPRINT;BAR;PAN;PBHGT;PDHGT;Pk;College;Tm
2003;Holman, Jerry;PF;80.75;232.0;25.0;87.25;109.5;;;33.0;37.5;11.54;;3.24;108.0%;;142.5;147.0;;;
2003;Hoskin, Sam;PF;79.25;261.0;29.2;82.75;107.5;;;;;;;;104.4%;;;;;;
2003;Howard, Josh;SF-SG;77.25;202.0;23.8;86.0;105.5;;;33.0;36.5;10.89;;3.09;111.3%;;138.5;142.0;29.0;Wake Forest;DAL
2003;Hunter, Brandon;PF;78.5;266.0;30.3;86.75;105.5;;;32.5;35.0;11.13;;3.21;110.5%;;138.0;140.5;56.0;Ohio University;BOS
2003;Ibrahim, Sani;C-PF;80.5;229.0;24.8;85.0;109.5;;;26.0;30.5;13.02;;3.4;105.6%;;135.5;140.0;;;
2003;Ignerski, Michael;PF-SF;81.5;232.0;24.6;82.75;107.0;;;26.5;33.0;11.21;;3.13;101.5%;;133.5;140.0;;;
2003;Jackson, Robert;PF-C;79.75;254.0;28.1;84.0;107.5;;;23.5;26.0;11.26;;3.25;105.3%;;131.0;133.5;;;
2003;James, LeBron;SF-SG;79.25;245.0;27.4;84.25;106.3;;;;;;;;106.3%;;;;1.0;;CLE
2003;Johnsen, Britton;SF-PF;82.0;212.0;22.2;82.75;107.5;;;26.5;32.5;10.67;;3.08;100.9%;;134.0;140.0;;;
2003;Jones, Dahntay;SG-SF;76.75;214.0;25.5;81.0;102.5;;;30.0;39.5;10.91;;3.11;105.5%;;132.5;142.0;20.0;Duke;BOS
2003;Jones, James;SF;79.25;218.0;24.4;86.5;107.5;;;30.5;33.0;11.18;;3.19;109.1%;;138.0;140.5;49.0;Miami (FL);IND
2003;Kaman, Chris;C-PF;83.5;252.0;25.4;83.75;110.5;;;23.5;30.5;11.33;;3.37;100.3%;;134.0;141.0;6.0;Central Michigan University;LAC
2003;Kapono, Jason;SG-SF;78.5;215.0;24.5;78.5;102.0;;;23.5;30.0;11.04;;3.38;100.0%;;125.5;132.0;31.0;UCLA;CLE
2003;Keep, Jason;C-PF;81.75;270.0;28.4;84.5;106.5;;;29.5;34.0;11.18;;3.3;103.4%;;136.0;140.5;;;
2003;King, Bernard;SG-PG;75.75;200.0;24.5;77.5;98.5;;;28.0;33.5;11.37;;3.18;102.3%;;126.5;132.0;;;
2003;Knight, Brandin;PG;71.75;190.0;25.9;78.0;95.5;;;;;;;;108.7%;;;;8.0;Kentucky;DET
2003;Korver, Kyle;SF;78.25;211.0;24.2;81.5;102.5;;;25.5;31.5;11.42;;3.47;104.2%;;128.0;134.0;51.0;Creighton;BRK
2003;Lang, James;C-PF;80.25;316.0;34.5;90.25;110.0;;;24.5;32.0;14.01;;3.55;112.5%;;134.5;142.0;48.0;;NOP
2003;Little, Donald;PF-C;81.5;229.0;24.2;87.0;97.0;;;33.0;37.0;11.18;;3.2;106.7%;;130.0;134.0;;;
2003;Marcus, Chris;C;84.0;334.0;33.3;92.0;114.0;;;;;;;;109.5%;;;;;;
2003;Massie, Chris;PF-C;78.5;259.0;29.5;85.0;106.5;;;26.5;33.0;12.48;;3.22;108.3%;;133.0;139.5;;;
2003;McDonald, Will;C-PF;81.5;258.0;27.3;87.5;109.5;;;25.0;32.5;11.83;;3.42;107.4%;;134.5;142.0;;;
2003;Milicic, Darko;PF;83.5;250.0;25.2;89.0;111.5;;;26.5;32.5;11.3;;3.36;106.6%;;138.0;144.0;;;
2003;Newton, Jeff;PF;80.0;199.0;21.9;85.0;106.0;;;27.5;34.0;11.18;;3.23;106.3%;;133.5;140.0;;;
2003;Nsonwu-Amadi, Uche;PF-C;79.75;246.0;27.2;87.75;106.5;;;27.5;29.0;11.83;;3.25;110.0%;;134.0;135.5;;;
2003;Okyekwe, Ugonna;SF;79.25;228.0;25.5;87.0;109.0;;;32.0;36.5;11.43;;3.2;109.8%;;141.0;145.5;;;
2003;Parmer, Marlon;PG;72.75;184.0;24.4;75.5;97.0;;;28.0;32.0;;;3.42;103.8%;;125.0;129.0;;;
2003;Pelle, Stephane;PF-SF;79.0;246.0;27.7;86.0;107.0;;;28.5;33.0;11.37;;3.27;108.9%;;135.5;140.0;;;
2003;Penney, Kirk;SG-SF;77.0;218.0;25.8;77.25;97.0;;;32.0;35.5;10.44;;3.04;100.3%;;129.0;132.5;;;
2003;Podkolzin, Pavel;C;87.5;303.0;27.8;89.75;116.0;;;19.5;22.5;13.4;;3.8;102.6%;;135.5;138.5;21.0;;UTA
2003;Powell, Josh;PF-SF;80.0;227.0;24.9;85.0;107.5;;;32.5;38.5;11.72;;3.2;106.3%;;140.0;146.0;;;
2003;Price, Hollis;PG-SG;71.5;165.0;22.7;76.5;94.5;;;27.5;33.0;10.72;;3.25;107.0%;;122.0;127.5;;;
2003;Ridnour, Luke;PG;73.0;167.0;22.0;75.0;95.5;;;26.0;32.5;11.0;;3.28;102.7%;;121.5;128.0;14.0;Oregon;OKC
2003;Shipp, Joe;SG;76.0;224.0;27.3;82.0;103.0;;;29.0;34.5;11.75;;3.2;107.9%;;132.0;137.5;;;
2003;Slay, Ron;SF-PF;78.0;236.0;27.3;82.0;103.5;;;28.5;31.5;12.01;;3.43;105.1%;;132.0;135.0;;;
2003;Smith, Theron;PF-SF;78.5;234.0;26.7;82.25;104.5;;;28.5;32.0;10.99;;3.1;104.8%;;133.0;136.5;;;
2003;Smith, Tommy;PF-SF;81.0;200.0;21.4;86.5;107.5;;;30.0;33.0;11.54;;3.14;106.8%;;137.5;140.5;53.0;Arizona State;CHI
2003;Stone, Marvin;C-PF;81.5;261.0;27.6;87.5;109.5;;;25.5;27.5;12.1;;3.5;107.4%;;135.0;137.0;;;
2003;Sweetney, Michael;PF;79.25;262.0;29.3;85.0;107.5;;;26.0;31.5;12.9;;3.28;107.3%;;133.5;139.0;;;
2003;Vujacic, Sasha;PG-SG;77.5;193.0;22.6;77.5;101.0;;;;;;;;100.0%;;;;;;
2003;Wade, Dwyane;SG-SF;75.75;212.0;26.0;82.75;102.0;;;31.5;35.0;10.56;;3.08;109.2%;;133.5;137.0;5.0;Marquette;MIA
2003;Wallace, Wayne;PF;79.25;187.0;20.9;86.0;108.0;;;29.5;36.0;11.85;;3.24;108.5%;;137.5;144.0;;;
2003;Walton, Luke;SF-PF;79.75;235.0;26.0;80.5;104.0;;;28.0;;;;;100.9%;;132.0;;32.0;Arizona;LAL
2003;West, David;PF-SF;80.25;226.0;24.7;88.25;108.3;;;28.5;31.5;12.18;;3.43;110.0%;;136.8;139.8;18.0;Xavier;NOP
2003;Williams, Mo;PG-SG;72.75;189.0;25.1;77.5;98.5;;;;;;;;106.5%;;;;47.0;Alabama;UTA
2003;Wilson, Wesley;C-PF;82.25;257.0;26.7;87.0;110.5;;;27.0;30.5;12.19;;3.3;105.8%;;137.5;141.0;;;
2003;Wrenn, Doug;SF-PF;77.75;220.0;25.6;91.5;100.5;;;34.5;41.0;11.38;;3.17;117.7%;;135.0;141.5;;;
2003;Zimmerman, Derrick;PG;73.0;190.0;25.1;81.0;96.3;;;34.0;40.5;11.09;;3.1;111.0%;;130.3;136.8;40.0;Mississippi State;GSW
2002;Archibald, Robert;PF-C;82.0;250.0;26.1;83.75;109.5;;;24.0;27.5;11.34;;3.33;102.1%;;133.5;137.0;32.0;Illinois;MEM
2002;Baker, Maurice;PG;71.75;178.0;24.3;76.0;96.0;;;29.5;33.0;12.19;;3.29;105.9%;;125.5;129.0;;;
2002;Barnes, Matt;SF;78.75;226.0;25.6;81.0;96.5;;;35.5;40.5;10.68;;3.28;102.9%;;132.0;137.0;46.0;UCLA;MEM
2002;Barton, Lubos;SF-SG;78.5;221.0;25.2;84.0;107.0;;;25.5;31.5;11.2;;3.31;107.0%;;132.5;138.5;;;
2002;Baxter, Lonny;PF-C;78.25;264.0;30.3;85.5;107.5;;;28.0;32.5;11.77;;3.21;109.3%;;135.5;140.0;44.0;Maryland;CHI
2002;Benson, Lee;SF-PF;80.25;217.0;23.7;85.75;109.0;;;27.5;32.5;11.44;;3.29;106.9%;;136.5;141.5;;;
2002;Boozer, Carlos;PF;79.75;258.0;28.5;86.25;108.5;;;26.5;28.5;10.77;;3.31;108.2%;;135.0;137.0;35.0;Duke;CLE
2002;Borchardt, Curtis;C;82.75;238.0;24.4;86.5;112.0;;;24.0;27.0;12.56;;3.63;104.5%;;136.0;139.0;18.0;Stanford;ORL
2002;Bremer, J.R.;SG-PG;73.25;188.0;24.6;74.25;96.0;;;30.0;35.5;10.93;;3.1;101.4%;;126.0;131.5;;;
2002;Brown, Brian;PG-SG;74.5;194.0;24.6;79.0;99.0;;;26.0;33.0;11.43;;3.29;106.0%;;125.0;132.0;;;
2002;Bryan, Sylvere;PF;81.0;226.0;24.2;88.5;109.5;;;28.5;29.5;12.03;;3.2;109.3%;;138.0;139.0;;;
2002;Burgess, Chris;C;82.0;246.0;25.7;83.5;109.0;;;24.5;31.0;11.58;;3.37;101.8%;;133.5;140.0;;;
2002;Butler, Caron;SF-SG;77.25;222.0;26.2;83.5;103.5;;;27.0;31.0;12.15;;3.33;108.1%;;130.5;134.5;10.0;UConn;MIA
2002;Butler, Rasual;SF;78.75;198.0;22.4;84.0;105.5;;;31.5;37.5;11.54;;3.29;106.7%;;137.0;143.0;53.0;La Salle;MIA
2002;Chatman, Mire;PG-SG;72.0;174.0;23.6;78.0;98.0;;;29.0;33.0;11.12;;3.18;108.3%;;127.0;131.0;;;
2002;Christoffersen, Chris;C;84.75;291.0;28.5;87.5;109.0;;;28.0;31.0;12.55;;3.39;103.2%;;137.0;140.0;;;
2002;Cooke, Lenny;SG-SF;77.5;214.0;25.0;85.0;107.0;;;;;;;;109.7%;;;;;;
2002;Dawson, Craig;SG-SF;75.5;200.0;24.7;78.25;102.0;;;26.0;30.0;12.06;;3.25;103.6%;;128.0;132.0;;;
2002;Dunleavy, Mike;SF;80.0;230.0;25.3;81.0;106.0;;;24.5;29.0;11.55;;3.3;101.3%;;130.5;135.0;3.0;Duke;GSW
2002;Dupay, Teddy;PG;69.5;178.0;25.9;70.75;90.5;;;28.0;33.0;10.53;;3.19;101.8%;;118.5;123.5;;;
2002;Edwards, Corsley;PF;79.25;285.0;31.9;82.75;106.5;;;28.5;33.0;12.18;;3.31;104.4%;;135.0;139.5;58.0;Central Connecticut State University;SAC
2002;Ellis, Andy;PF;81.25;220.0;23.4;82.25;102.0;;;32.0;35.5;11.69;;3.34;101.2%;;134.0;137.5;;;
2002;Ely, Melvin;PF;81.0;240.0;25.7;88.0;111.0;;;26.0;29.0;11.96;;3.35;108.6%;;137.0;140.0;12.0;Fresno State;LAC
2002;Evans, Reggie;PF;79.5;250.0;27.8;86.5;107.5;;;26.0;29.5;12.73;;3.26;108.8%;;133.5;137.0;;;
2002;Fehse, Peter;PF-C;82.0;220.0;23.0;84.5;109.0;;;;;;;;103.0%;;;;49.0;;OKC
2002;Gooden, Drew;PF;80.75;227.0;24.5;84.5;106.5;;;29.0;33.0;11.81;;3.19;104.6%;;135.5;139.5;4.0;Kansas;MEM
2002;Graves, David;SG;76.5;212.0;25.5;79.0;101.0;;;26.0;29.5;11.2;;3.27;103.3%;;127.0;130.5;;;
2002;Greer, Lynn;PG;72.25;170.0;22.9;73.0;94.5;;;29.5;36.5;11.24;;3.16;101.0%;;124.0;131.0;;;
2002;Grizzard, Rod;SF-SG;78.0;193.0;22.3;84.0;107.0;;;;;;;;107.7%;;;;39.0;Alabama;WAS
2002;Grundy, Anthony;PG-SG;72.75;167.0;22.2;79.75;99.0;;;27.5;32.0;11.1;;3.39;109.6%;;126.5;131.0;;;
2002;Haislip, Marcus;PF;80.5;221.0;24.0;84.0;107.0;;;33.5;36.5;11.35;;3.21;104.3%;;140.5;143.5;13.0;Tennessee;MIL
2002;Hancock, Damon;SG-PG;74.75;203.0;25.5;78.0;99.5;;;32.0;35.0;11.62;;3.03;104.3%;;131.5;134.5;;;
2002;Harrington, Greg;PG;73.0;183.0;24.1;75.75;97.0;;;28.5;34.0;12.06;;3.32;103.8%;;125.5;131.0;;;
2002;Haslem, Udonis;PF;79.75;250.0;27.6;83.0;107.0;;;28.5;33.5;11.8;;3.31;104.1%;;135.5;140.5;;;
2002;Henry, Cordell;PG;68.0;155.0;23.6;73.0;92.0;;;33.0;37.5;11.3;;3.04;107.4%;;125.0;129.5;;;
2002;Holcomb, Randy;SF-PF;79.0;225.0;25.3;85.0;105.0;;;29.5;35.5;12.85;;3.22;107.6%;;134.5;140.5;57.0;San Diego State;SAS
2002;Humphrey, Ryan;PF-SF;78.0;223.0;25.8;84.0;104.5;;;31.5;37.5;11.75;;3.2;107.7%;;136.0;142.0;19.0;Notre Dame;UTA
2002;Jeffries, Jared;PF;82.0;230.0;24.0;84.5;109.0;;;26.0;30.0;11.73;;3.4;103.0%;;135.0;139.0;11.0;Indiana;WAS
2002;Jennings, Jason;C;83.25;249.0;25.3;91.0;111.0;;;29.0;32.0;11.92;;3.62;109.3%;;140.0;143.0;43.0;Arkansas State University;POR
2002;Jones, Fred;SG;74.25;218.0;27.8;84.0;100.0;;;33.5;37.5;11.12;;3.13;113.1%;;133.5;137.5;14.0;Oregon;IND
2002;Jones, Lonnie;C-PF;82.25;230.0;23.9;86.25;112.0;;;30.5;31.5;11.8;;3.33;104.9%;;142.5;143.5;;;
2002;Kasun, Mario;C;83.75;260.0;26.1;83.5;109.0;;;;;;;;99.7%;;;;41.0;;LAC
2002;Kennedy, Sean;PG;72.75;182.0;24.2;74.5;96.0;;;22.5;26.5;11.64;;3.28;102.4%;;118.5;122.5;;;
2002;Lang, Kris;C-PF;81.25;242.0;25.8;83.75;109.0;;;28.0;29.0;11.36;;3.24;103.1%;;137.0;138.0;;;
2002;Lasege, Muhammed;C-PF;80.75;228.0;24.6;86.0;108.5;;;27.5;30.0;12.96;;3.29;106.5%;;136.0;138.5;;;
2002;Logan, Steve;PG;70.0;207.0;29.7;71.75;92.5;;;;;;;;102.5%;;;;30.0;Cincinnati;GSW
2002;Lyde, Kevin;C-PF;80.75;278.0;30.0;86.0;109.5;;;27.5;30.5;12.97;;3.36;106.5%;;137.0;140.0;;;
2002;Maddox, Tito;PG;75.0;200.0;25.0;77.0;99.0;;;27.0;32.5;12.2;;3.24;102.7%;;126.0;131.5;38.0;Fresno State;HOU
2002;Madison, Kei;SF;79.75;216.0;23.9;84.5;107.0;;;27.5;34.5;11.74;;3.22;106.0%;;134.5;141.5;;;
2002;McElroy, Immanuel;SG;74.25;191.0;24.4;78.5;100.0;;;;;;;;105.7%;;;;;;
2002;McGhee, Aaron;PF-SF;79.0;255.0;28.7;82.0;105.5;;;26.0;28.5;12.24;;;103.8%;;131.5;134.0;;;
2002;Mims, Elvin;SF-SG;76.25;211.0;25.5;85.5;105.5;;;32.0;38.0;11.17;;3.22;112.1%;;137.5;143.5;;;
2002;Mouton, Byron;SG-SF;76.5;213.0;25.6;82.25;102.0;;;24.0;30.0;11.84;;3.1;107.5%;;126.0;132.0;;;
2002;Murray, Ronald;SG;75.0;197.0;24.6;79.5;100.5;;;31.0;36.5;11.13;;3.16;106.0%;;131.5;137.0;42.0;Shaw;MIL
2002;Nene;PF;81.25;253.0;26.9;88.5;109.0;;;30.0;34.0;10.73;;3.19;108.9%;;139.0;143.0;;;
2002;Okafor, Uche;PF-C;81.0;229.0;24.5;89.5;112.0;;;24.5;25.0;14.45;;3.34;110.5%;;136.5;137.0;;;
2002;Owens, Chris;PF-SF;79.0;237.0;26.7;83.5;104.0;;;;;;;;105.7%;;;;48.0;Texas;MIL
2002;Pargo, Jannero;PG;72.25;168.0;22.6;74.5;96.0;;;25.5;29.5;11.11;;3.2;103.1%;;121.5;125.5;;;
2002;Parker, Smush;PG-SG;74.5;179.0;22.7;82.0;107.5;;;21.0;28.5;12.3;;3.26;110.1%;;128.5;136.0;;;
2002;Recker, Luke;SG-SF;76.75;198.0;23.6;79.0;101.0;;;25.5;31.0;10.78;;3.27;102.9%;;126.5;132.0;;;
2002;Roberts, Rolan;PF;77.75;241.0;28.0;85.0;105.5;;;32.5;37.5;11.36;;3.33;109.3%;;138.0;143.0;;;
2002;Robinson, Travis;SF;77.25;211.0;24.9;82.5;104.5;;;26.0;33.0;11.96;;3.43;106.8%;;130.5;137.5;;;
2002;Rush, Kareem;SG-SF;76.75;199.0;23.7;81.75;103.5;;;26.0;30.0;11.86;;3.22;106.5%;;129.5;133.5;20.0;Missouri;TOR
2002;Sales, Brooks;PF-C;81.0;232.0;24.9;82.0;108.0;;;26.0;29.5;11.05;;3.29;101.2%;;134.0;137.5;;;
2002;Salmons, John;SF-SG;77.5;207.0;24.2;82.25;104.0;;;30.5;34.5;11.35;;3.25;106.1%;;134.5;138.5;26.0;Miami (FL);SAS
2002;Savovic, Predrag;SG;76.75;212.0;25.3;79.0;102.0;;;22.5;28.5;10.94;;3.38;102.9%;;124.5;130.5;;;
2002;Sensley, Julian;PF-SF;79.0;228.0;25.7;83.5;105.5;;;27.5;31.5;11.85;;3.32;105.7%;;133.0;137.0;;;
2002;Sheinfeld, Israel;PF-C;80.25;239.0;26.1;81.75;106.5;;;;;;;;101.9%;;;;;;
2002;Shumpert, Preston;SF;78.0;197.0;22.8;80.5;103.5;;;28.5;29.0;11.03;;3.24;103.2%;;132.0;132.5;;;
2002;Slay, Tamar;SF;78.75;203.0;23.0;83.5;104.0;;;32.5;38.0;10.94;;3.09;106.0%;;136.5;142.0;54.0;Marshall;BRK
2002;Songaila, Darius;PF;80.0;240.0;26.4;85.0;108.5;;;24.5;29.5;11.69;;3.52;106.3%;;133.0;138.0;50.0;Wake Forest;BOS
2002;Stoudemire, Amar'e;PF;80.5;233.0;25.3;85.75;108.5;;;32.0;35.5;11.19;;3.25;106.5%;;140.5;144.0;9.0;;PHO
2002;Taylor, Marcus;PG;73.0;181.0;23.9;76.5;98.5;;;27.5;33.5;11.25;;3.31;104.8%;;126.0;132.0;52.0;Michigan State;MIN
2002;Thomas, Jobey;SG;74.75;183.0;23.0;77.75;99.5;;;26.0;32.0;11.46;;3.3;104.0%;;125.5;131.5;;;
2002;Wagner, Dajuan;PG-SG;72.75;193.0;25.6;74.0;99.0;;;28.0;35.0;12.03;;3.22;101.7%;;127.0;134.0;6.0;Memphis;CLE
2002;Wilcox, Chris;PF-C;80.25;218.0;23.8;85.0;107.5;;;31.0;34.5;11.43;;3.16;105.9%;;138.5;142.0;8.0;Maryland;LAC
2002;Williams, Frank;PG;73.5;212.0;27.6;80.0;100.5;;;26.0;31.0;11.73;;3.29;108.8%;;126.5;131.5;25.0;Illinois;DEN
2002;Williams, George;PF-SF;77.75;214.0;24.9;84.5;103.0;;;33.5;39.0;11.21;;3.24;108.7%;;136.5;142.0;;;
2002;Williams, Jay;PG;72.25;197.0;26.5;75.5;97.0;;;28.5;36.0;10.34;;3.09;104.5%;;125.5;133.0;2.0;Duke;CHI
2002;Woods, Qyntel;SF-SG;79.0;213.0;24.0;82.0;105.0;;;33.5;34.5;11.94;;3.23;103.8%;;138.5;139.5;21.0;Northeast Mississippi Community College;POR
2002;Yarbrough, Vincent;SF;77.5;202.0;23.6;84.5;104.5;;;30.0;34.0;11.7;;3.32;109.0%;;134.5;138.5;33.0;Tennessee;DEN
2001;Allenspach, Adam;C;83.5;259.0;26.1;84.5;107.0;;;28.5;31.0;11.9;;3.4;101.2%;;135.5;138.0;;;
2001;Arenas, Gilbert;SG;74.25;199.0;25.4;81.5;99.5;;;31.5;36.0;;;3.25;109.8%;;131.0;135.5;31.0;Arizona;GSW
2001;Armstrong, Brandon;SG;75.5;188.0;23.2;81.5;99.5;;;30.0;37.0;10.91;;3.2;107.9%;;129.5;136.5;23.0;Pepperdine;HOU
2001;Battier, Shane;SF-PF;80.25;229.0;25.0;82.5;105.0;;;29.5;33.0;10.95;;3.3;102.8%;;134.5;138.0;6.0;Duke;MEM
2001;Belcher, Cookie;SG-PG;75.0;206.0;25.7;80.5;99.0;;;35.0;41.5;11.26;;2.91;107.3%;;134.0;140.5;;;
2001;Bell, Charlie;PG;74.5;200.0;25.3;79.5;97.5;;;31.5;38.0;10.59;;3.12;106.7%;;129.0;135.5;;;
2001;Boumtje-Boumtje, Ruben;C;83.5;245.0;24.7;88.0;111.0;;;26.5;31.0;11.84;;3.33;105.4%;;137.5;142.0;50.0;Georgetown;POR
2001;Bowman, Calvin;PF;80.75;214.0;23.1;83.5;104.0;;;28.5;34.5;11.96;;3.21;103.4%;;132.5;138.5;;;
2001;Bradley, Michael;PF;81.5;227.0;24.0;85.5;107.0;;;27.0;30.0;11.11;;3.35;104.9%;;134.0;137.0;17.0;Villanova;TOR
2001;Brewer, Jamison;PG;74.5;178.0;22.5;80.75;102.5;;;26.0;32.5;9.65;;3.15;108.4%;;128.5;135.0;41.0;Auburn;IND
2001;Brown, Damone;SF;80.25;202.0;22.1;83.75;104.5;;;32.0;37.0;11.81;;3.27;104.4%;;136.5;141.5;37.0;Syracuse;PHI
2001;Brown, Kwame;PF-C;82.0;243.0;25.4;85.0;108.0;;;30.0;33.0;11.59;;3.45;103.7%;;138.0;141.0;1.0;;WAS
2001;Brown, SirValiant;PG;71.0;176.0;24.5;76.0;92.5;;;31.0;39.5;11.23;;3.0;107.0%;;123.5;132.0;;;
2001;Carroll, Ryan;SF-SG;76.0;202.0;24.6;80.25;99.0;;;34.5;39.0;11.0;;3.1;105.6%;;133.5;138.0;;;
2001;Chandler, Tyson;SF-PF;83.5;224.0;22.6;87.0;110.0;;;31.0;33.5;12.13;;3.36;104.2%;;141.0;143.5;2.0;;LAC
2001;Chenowith, Eric;C;85.0;264.0;25.7;88.0;111.0;;;23.5;27.5;12.5;;3.59;103.5%;;134.5;138.5;43.0;Kansas;NYK
2001;Clancy, Sam;PF;78.25;242.0;27.8;86.75;107.0;;;31.0;34.0;11.47;;3.13;110.9%;;138.0;141.0;45.0;USC;PHI
2001;Cline-Heard, Gyasi;PF;78.25;231.0;26.5;83.5;103.0;;;31.5;34.5;11.4;;3.23;106.7%;;134.5;137.5;;;
2001;Collins, Jarron;C-PF;81.25;252.0;26.8;87.0;104.0;;;23.0;29.0;11.65;;3.6;107.1%;;127.0;133.0;53.0;Stanford;UTA
2001;Collins, Jason;PF-C;82.25;251.0;26.1;88.5;110.0;;;25.5;28.5;12.1;;3.54;107.6%;;135.5;138.5;18.0;Stanford;HOU
2001;Cook, Omar;PG;71.5;189.0;26.0;77.5;92.0;;;31.0;35.5;10.77;;3.2;108.4%;;123.0;127.5;32.0;St. John's;ORL
2001;Curry, Eddy;C;82.5;301.0;31.1;90.5;111.0;;;28.0;31.0;12.25;;3.53;109.7%;;139.0;142.0;4.0;;CHI
2001;Decker, Tate;SF;81.25;218.0;23.2;83.75;107.0;;;25.5;28.5;12.19;;3.47;103.1%;;132.5;135.5;;;
2001;Diop, DeSagana;C;82.0;314.0;32.8;90.5;113.0;;;21.5;25.5;12.37;;3.56;110.4%;;134.5;138.5;8.0;;CLE
2001;Dryden, Robb;C;85.0;241.0;23.4;86.5;110.3;;;27.0;30.0;12.47;;3.46;101.8%;;137.3;140.3;;;
2001;Evans, Anthony;PF;78.0;267.0;30.9;83.5;101.5;;;31.5;33.0;12.56;;3.31;107.1%;;133.0;134.5;;;
2001;Evans, Maurice;SG;76.25;221.0;26.7;80.0;101.0;;;34.5;37.5;10.08;;3.12;104.9%;;135.5;138.5;;;
2001;Eze, Benjamin;C-PF;80.75;232.0;25.0;90.0;109.0;;;29.0;32.0;13.05;;3.36;111.5%;;138.0;141.0;;;
2001;Ffriend, Kimani;C-PF;81.5;228.0;24.1;82.75;108.5;;;32.0;33.0;11.46;;3.09;101.5%;;140.5;141.5;;;
2001;Ford, Alton;PF;80.25;271.0;29.6;82.5;102.5;;;34.5;36.5;11.7;;3.16;102.8%;;137.0;139.0;51.0;Houston;PHO
2001;Forte, Joseph;SG;75.5;193.0;23.8;78.5;100.5;;;26.5;33.0;11.51;;3.19;104.0%;;127.0;133.5;21.0;UNC;BOS
2001;Green, Jerry;PG-SG;73.5;179.0;23.3;78.25;99.0;;;28.5;35.0;11.7;;3.17;106.5%;;127.5;134.0;;;
2001;Gregory, Kenny;SF;75.5;200.0;24.7;83.25;101.0;;;39.5;45.5;11.33;;3.1;110.3%;;140.5;146.5;;;
2001;Griffin, Eddie;PF-SF;81.25;222.0;23.6;87.0;110.0;;;26.5;33.0;11.77;;3.21;107.1%;;136.5;143.0;7.0;Seton Hall;BRK
2001;Hassell, Trenton;SG-SF;76.25;205.0;24.8;80.0;99.5;;;35.5;37.5;11.57;;3.29;104.9%;;135.0;137.0;30.0;Austin Peay State University;CHI
2001;Haston, Kirk;PF-SF;80.0;242.0;26.6;84.25;106.0;;;27.0;31.5;12.25;;3.35;105.3%;;133.0;137.5;16.0;Indiana;CHA
2001;Hathaway, Charles;C;80.0;274.0;30.1;86.0;107.5;;;;;;;;107.5%;;;;;;
2001;Haywood, Brendan;C;83.75;266.0;26.7;90.5;113.5;;;27.0;28.5;12.87;;3.5;108.1%;;140.5;142.0;20.0;UNC;CLE
2001;Hicks, Michael;SG;76.0;197.0;24.0;81.25;100.5;;;33.0;40.5;11.38;;3.19;106.9%;;133.5;141.0;;;
2001;Hunter, Steven;C-PF;82.25;224.0;23.3;88.0;108.0;;;30.5;38.5;11.99;;3.15;107.0%;;138.5;146.5;15.0;DePaul;ORL
2001;Hutson, Andre;PF;80.25;244.0;26.6;83.75;105.5;;;29.0;32.5;11.25;;3.3;104.4%;;134.5;138.0;52.0;Michigan State;MIL
2001;James, Nate;SF;76.75;196.0;23.4;82.75;103.0;;;26.0;31.0;11.42;;3.31;107.8%;;129.0;134.0;;;
2001;Jefferson, Richard;SF;79.25;223.0;25.0;84.0;103.0;;;33.0;38.5;11.19;;3.15;106.0%;;136.0;141.5;13.0;Arizona;HOU
2001;Jenkins, Horace;PG;71.75;171.0;23.4;77.25;97.0;;;34.5;41.0;10.97;;3.1;107.7%;;131.5;138.0;;;
2001;Johns, Darrell;C;83.25;278.0;28.2;89.0;111.5;;;23.5;30.0;12.41;;3.59;106.9%;;135.0;141.5;;;
2001;Johnson, Joe;SF-SG;78.75;226.0;25.6;81.0;105.0;;;32.5;36.5;12.05;;3.4;102.9%;;137.5;141.5;10.0;Arkansas;BOS
2001;Johnson, Ken;C;82.75;227.0;23.3;88.0;109.5;;;32.5;35.0;11.27;;3.12;106.3%;;142.0;144.5;49.0;Ohio State;MIA
2001;Kelly, Darren;SG-PG;74.0;178.0;22.9;78.75;100.0;;;30.5;34.5;11.38;;3.21;106.4%;;130.5;134.5;;;
2001;Lampley, Sean;SF;77.5;213.0;24.9;81.25;101.0;;;36.0;40.0;11.06;;3.12;104.8%;;137.0;141.0;45.0;California;CHI
2001;Marbury, Zach;PG-SG;73.25;183.0;24.0;75.5;96.5;;;33.0;36.5;11.53;;3.1;103.1%;;129.5;133.0;;;
2001;Mardesich, Mike;C-PF;82.25;247.0;25.7;84.5;108.5;;;24.0;30.0;11.65;;3.45;102.7%;;132.5;138.5;;;
2001;Minor, DeMarcus;SG;75.25;207.0;25.7;80.25;99.5;;;29.0;41.0;10.57;;3.15;106.6%;;128.5;140.5;;;
2001;Moon, Jamario;SF;78.5;185.0;21.1;83.5;103.0;;;33.0;43.0;11.64;;3.08;106.4%;;136.0;146.0;;;
2001;Murphy, Troy;PF;81.75;230.0;24.2;83.0;105.5;;;28.5;34.5;11.22;;3.43;101.5%;;134.0;140.0;14.0;Notre Dame;GSW
2001;Ostler, Troy;PF-SF;80.75;200.0;21.6;85.5;106.5;;;26.5;29.5;13.42;;3.5;105.9%;;133.0;136.0;;;
